,Hashtags,Sentiment,SentimentClass,date,geo,id,retweets,text,username
6838,,0.3181818181818182,Positive,2020-05-05 14:28:22+00:00,,1257678530315501569,0,New post (HOW ZAMBIA'S LATEST COVID-19 DEATH OCCURRED) has been published on Lusaka Star - https://lusakastar.com/news/how-zambias-latest-covid-19-death-occurred,Lusakastar_UNZA
6839,#GivingTuesdayNow #EducationforZambia #Antipoaching #AfricaHopeFund,0.0,Neutral,2020-05-05 14:02:15+00:00,,1257671957937618948,0,Join the #GivingTuesdayNow community and support the global effort to fight the effects of COVID-19. Your donation to Africa Hope Fund will make a difference in Zambia. Please donate at https://www.africahopefund.org/donate #EducationforZambia #Antipoaching #AfricaHopeFund,AfricaHopeFund
6840,,0.15757575757575756,Positive,2020-05-05 14:00:25+00:00,,1257671495481987072,0,"AGS Zambia has delivered much awaited brand new material including ICU and respiratory equipment for its 3 new hospitals of Kanyama, Chawama and Chipata in Lusaka area will allow to increase COVID’s response capacity to serve the Zambian community. https://www.agsmovers.com/branches/africa/zambia/lusaka/",AGS_Movers
6841,,0.0,Neutral,2020-05-05 13:52:09+00:00,,1257669415534985216,0,"Zambia: authors, publishers and CMO lead COVID-2019 prevention campaign http://ifrro.org/node/3432",IFRRO
6842,,0.03333333333333333,Positive,2020-05-05 13:50:14+00:00,,1257668934020534275,0,In the COVID-19 crisis our congregations in Zambia are alive and well through local radio in several areas https://www.facebook.com/photo.php?fbid=3043519522372857&amp;set=a.1782412591816896&amp;type=3&amp;theater,VictorKubik
6843,#logistics #supplychain #warehousing,0.0,Neutral,2020-05-05 13:32:18+00:00,,1257664418420330496,0,Transaid secures funding to tackle COVID-19 in Zambia http://ow.ly/vP4L102eHCq #logistics #supplychain #warehousing,shdlogistics
6844,#handhygieneday,0.0,Neutral,2020-05-05 12:51:12+00:00,,1257654076533346304,1,Its #handhygieneday. We recognize nurses and midwives as front-line heroes who deserve acknowledgement for their critical roles in infection prevention. Improving WASH in Health Care Facilities which is critical to preventing COVID-19 is at the heart of what we do. ,WateraidZambia
6845,,0.0,Neutral,2020-05-05 12:49:33+00:00,,1257653658897932288,0,Fourth COVID-19 Death recorded in Zambia http://dlvr.it/RW2vH0,mwansakapa
6846,,0.0,Neutral,2020-05-05 12:41:56+00:00,,1257651744437346306,0,"Madagascar has a coronavirus recovery rate of 72%. Guinea Bissau and Equatorial Guinea have purchased and taken packages of Madagascar's Coronavirus medicine. It has lifted its lockdown. It is compulsory for its students to drink their coronavirus medicine, Covid Organics.",MayoZambia
6847,,0.0,Neutral,2020-05-05 12:40:01+00:00,,1257651261626867715,0,"Total COVID-19 tests performed in Zambia: 7277. 137 cases, of those 0 today; 3 deaths, of those 0 today.",COVID19_bot
6848,#Bill10,0.0,Neutral,2020-05-05 12:39:59+00:00,,1257651253129220096,0,#Bill10 a PF do or die project …they’re emptying the treasury campaigning for it amidst COVID-19 – Sejan | The Mast: https://www.themastonline.com/2020/05/04/bill-10-a-pf-do-or-die-project-theyre-emptying-the-treasury-campaigning-for-it-amidst-covid-19-sejani/?fbclid=IwAR0cLix2id4apae5K1V3hPq4lxKWuV5s8s0g7bfMiaNClU0NAWwMcLUW2GA,LTAZambia
6849,,0.0,Neutral,2020-05-05 12:38:05+00:00,,1257650775272153092,0,https://is.gd/k25XYs Fourth COVID-19 Death recorded in Zambia ,lusakatimes
6850,,0.0,Neutral,2020-05-05 12:33:51+00:00,,1257649708589371394,0,WHO COVID-19 statistics Update!! ,SAYoF_Zambia
6851,,0.25,Positive,2020-05-05 12:24:31+00:00,,1257647360991256576,0,"Water for all health centres! The fact that more than 10% of the health centres in Eastern Zambia have no water to wash hands, is a disaster, they may become sources of Covid-19 contamination. @Jacana is solving it using local capacity that was built. See: https://jacana.help/news/water-for-all-health-centres-in-eastern-zambia/",Jacana_help
6852,#COVID_19,0.06818181818181818,Positive,2020-05-05 12:17:58+00:00,,1257645711543414786,0,Zambia has recorded 1 new case of #COVID_19 in the last 24hours out of 785 test which were conducted.,joab_west
6853,#sanitize #maskup #safetyfirst #covid19pandemic #doyourpart,0.25,Positive,2020-05-05 12:16:02+00:00,,1257645225855647746,0,Fact: you can catch COVID-19 no matter how hot or sunny the weather is #sanitize #maskup #safetyfirst #covid19pandemic #doyourpart,ZambiaZamra
6854,,0.1,Positive,2020-05-05 12:13:18+00:00,,1257644539268837382,0,They even add another D to covid zambia is wild ,barplugbachi
6855,,0.3666666666666667,Positive,2020-05-05 11:38:36+00:00,,1257635806006718465,4,Great write up on the Life Saving Lullabies CoVid songs developed by healthcare volunteers in Zambia. @HudCRES @mhmhudds @HistoryatHud Thanks @HudUniPR and of course Prof David Swann @ArtandDesignSHU,profbarrydoyle
6856,#GivingTuesdayNow #EmergencyAppeal #Fundraising #Malawi #Zambia #Zimbabwe #FemaleEntrepreneur #give4covidrelief #africa,0.0,Neutral,2020-05-05 11:26:05+00:00,,1257632655006367745,0,Please donate to MicroLoan Foundation USA as we help thousands of women in Africa manage through the COVID crisis! http://lnkd.in/dDaS8cG #GivingTuesdayNow #EmergencyAppeal #Fundraising #Malawi #Zambia #Zimbabwe #FemaleEntrepreneur #give4covidrelief #africa,SteveMarkCFA
6857,#GivingTuesdayNow #GivingTuesdayNow #EmergencyAppeal #Fundraising #Malawi #Zambia #Zimbabwe #FemaleEntrepreneur #give4covidrelief #africa,0.0,Neutral,2020-05-05 11:24:29+00:00,,1257632254383329280,0,Please donate to MicroLoan Foundation USA as we help thousands of women in Africa manage through the COVID crisis. #GivingTuesdayNow!. https://lnkd.in/dDaS8cG #GivingTuesdayNow #EmergencyAppeal #Fundraising #Malawi #Zambia #Zimbabwe #FemaleEntrepreneur #give4covidrelief #africa,MicroLoanUSA
6858,#Zambia #COVID19,0.054545454545454536,Positive,2020-05-05 11:24:03+00:00,,1257632142118526982,6,"Catch the daily update by Hon. Chitalu Chilufya on the @mohzambia facebook page. In the last 24hrs, #Zambia recorded 2 new cases of #COVID19 out of 785 tests; 1 COVID-19 related death (1 of the 2 new cases) &amp; 14 recoveries https://www.facebook.com/mohzambia/videos/538544967032969/",ZMPublicHealth
6859,,0.5,Positive,2020-05-05 11:14:13+00:00,,1257629667957366786,0,Zambia receives more COVID-19 Lab Kits and protective wear from the Jack MA foundation ,AminaChitembo
6860,,-0.06818181818181818,Negative,2020-05-05 11:09:18+00:00,,1257628433288441856,3,Zambia records 4th COVID-19 death HEALTH Minister Dr Chitalu Chilufya says Zambia has in the last 24 hours recorded only one positive COVID-19. And Dr Chilufya says a man from Chamba Valley who was already chronically ill died from COVID-19. bringing the death toll to 4. ,DiggersOfNews
6861,#covid19zambia #StayHome #StayHome #Zambia #COVID19 #CoronavirusLiar,0.12121212121212123,Positive,2020-05-05 11:05:02+00:00,,1257627359387287552,1,"Zambia has recorded 14 new recoveries, a death and one positive case of COVID-19 in the last 24 hours. #covid19zambia #StayHome #Zambia #COVID19 #CoronavirusLiar https://www.facebook.com/107956450794316/posts/140986204158007/",UNZA_Media_Hub
6862,#Covid19 #Covid19Zambia,0.11363636363636365,Positive,2020-05-05 11:00:33+00:00,,1257626229194268677,0,COVID-19 UPDATE Zambia has recorded 1 positive case in the last 24hrs. #Covid19 #Covid19Zambia,TheZedWeDeserve
6863,,0.0,Neutral,2020-05-05 10:51:35+00:00,,1257623973069754369,0,Bally do you think there is covid in Zambia,Williammwango1
6864,,0.4666666666666666,Positive,2020-05-05 10:50:30+00:00,,1257623701811576841,1,Africa Responds. Zambia finds its farmers' cassava ideal for hand sanitiser for use during Covid-19 pandemic. Cassava is used to produce ethanol for alcohol-based sanitiser. Farmers now selling cassava for 150% more than last year (US$270/tonne vs US$108). http://thejakartapost.com/life/2020/05/,JohnNsengo
6865,#Zambia #Covid #Covid #Zambia,0.0007575757575757555,Positive,2020-05-05 10:49:42+00:00,,1257623500669493249,18,"UPDATE: #Zambia's #Covid-19 cases, now stands at 138, with 3 deaths, with 92 discharges and 43 active #Covid-19 cases. #Zambia in the last 24 hours carried out of 785 tests and recorded 1 new case in the last 24 hours. ",Mwebantu
6866,#OpenParlyZED,0.0,Neutral,2020-05-05 10:48:31+00:00,,1257623202513158146,1,Zambia has recorded 1 COVID-19 related death of a person who had a chronic infection. This brings the total number of deaths to 4 #OpenParlyZED @OSISA @WHOAFRO,OpenParlyZED
6867,,0.0,Neutral,2020-05-05 10:46:00+00:00,,1257622566916829184,3,"Our next webinar in the ACCA Zambia Business Adaptability Series features Chimango Mibenge Chikwanda, Head - People Function at ABSA Zambia. Chimango will be leading a conversation titled HR Business Continuity in Zambia during Covid-19. Sign up here https://bit.ly/2WskLrs",ZambiaAcca
6868,#COVID19 #Zambia,-0.125,Negative,2020-05-05 10:45:05+00:00,,1257622339283496960,0,"ONE COVID-19 RELATED DEATH RECORDED IN TERMINALLY ILL PATIENT 1 case of #COVID19 has been recorded in the last 24hrs in #Zambia, the tally now at 138 cases with 4 deaths. Health Minister advised that the 3-month-old baby who had been critical over the weekend has recovered ",NewsZambiaNews
6869,,0.0,Neutral,2020-05-05 10:45:03+00:00,,1257622330358009856,2,"In today's researcher story, graduate student Lumbuka Kaunda of University of Zambia talks about the emotional impact of the unfolding news of the COVID-19 pandemic. https://www.authoraid.info/en/news/details/1377/",authoraid
6870,,0.0,Neutral,2020-05-05 10:42:20+00:00,,1257621643947659264,0,COVID-19 UPDATE; ONE (1) case of COVID-19 recorded out of 785 tests done in the last 24hrs in Zambia. COVID-19 #44 UPDATE - MOH,ZambiaZamra
6871,,0.0,Neutral,2020-05-05 10:36:34+00:00,,1257620193909575683,0,Zambia Records another COVID-19 Related death. ,moneyfmzambia
6872,,0.0,Neutral,2020-05-05 10:30:01+00:00,,1257618545875341313,0,ONE (1) case of COVID-19 recorded out of 785 tests done in the last 24hrs in Zambia https://www.zambianobserver.com/one-1-case-of-covid-19-recorded-out-of-785-tests-done-in-the-last-24hrs-in-zambia/,ZambianObserver
6873,#Covid #Zambia,0.12545454545454546,Positive,2020-05-05 10:29:33+00:00,,1257618427402993670,21,"IN the last 24 hours, Ministry of Health has tested 785 samples, out of which, 1 person has tested positive for Corona Virus. This brings to 138, the total number of confirmed cases in Zambia. 14 #Covid-19 patients have been discharged in the last 24hrs. #Zambia ",Mwebantu
6874,#Zambia,-0.06590909090909093,Negative,2020-05-05 10:27:40+00:00,,1257617956718010369,0,#Zambia in the last 24hrs has recorded 1 new case of covid-19. 14 patients have been discharged from the care if MoH including the 3 month old baby who was admitted and critically ill.,ManLikeTem
6875,,0.0,Neutral,2020-05-05 09:54:01+00:00,,1257609486933659652,4,"Con dos cajones! Todos los países que han afrontado el covid con éxito dicen que los test masivos son imprescindibles, pero aquí el Profesor Bacterio dice que no... con la gestión de mierda que han hecho deberían haber huído a Zambia!!",FriquiPsicologo
6876,,0.0,Neutral,2020-05-05 09:48:57+00:00,,1257608210351079424,0,INSIDE THE COVID ERA ZAMBIAN MONEY MACHINE ,MWE15
6877,,0.0,Neutral,2020-05-05 09:22:32+00:00,,1257601562010157057,1,"In today's researcher story, graduate student Lumbuka Kaunda of University of Zambia talks about the emotional impact of the unfolding news of the COVID-19 pandemic. https://www.authoraid.info/en/news/details/1377/",INASPinfo
6878,,0.2,Positive,2020-05-05 09:05:05+00:00,,1257597173606297602,1,"Evolution of number of cases for Zambia, with a total confirmed of 137 ",COVID19_bot
6879,,0.0,Neutral,2020-05-05 08:42:36+00:00,,1257591513464406016,0,Jesuits in Zambia-Malawi Province have launched the Jesuits Relief COVID-19 response https://bit.ly/2YBkCEE,JesuitsAfrica
6880,,0.0,Neutral,2020-05-05 08:41:08+00:00,,1257591144843788288,0,Jesuits in Zambia-Malawi Province have launched the Jesuits Relief COVID-19 response https://www.jesuits.africa/2019-01-10-07-39-58/news-and-events/1180-jesuits-in-zambia-malawi-province-have-launched-the-jesuits-relief-covid-19-response,JesuitsAfrica
6881,,0.4785714285714286,Positive,2020-05-05 08:34:37+00:00,,1257589505395175424,0,Zambia : Why President Lungu is Right on COVID-19: Lockdowns More Harmful to Africa and Zambia This is a very interesting read ... ,tezachila
6882,#maternalhealth #dawahealth #dawa #Covid19Zim #Zimbabwe #Harare #Zambia,0.13636363636363635,Positive,2020-05-05 08:31:38+00:00,,1257588753822101504,0,Our solution for mitigating Covid-19 effects was selected as a finalist for the Coronavirus Battle by @startupnetw. The battle will go live at 3pm CAT. . . . #maternalhealth #dawahealth #dawa #Covid19Zim #Zimbabwe #Harare #Zambia ,dawa_health
6883,#CoronaVirus #MobilityAgilitySecurity #WorkingFromHome,0.0,Neutral,2020-05-05 08:17:39+00:00,,1257585234268340224,0,"Work as we know it will never be the same post COVID-19. This is how COVID-19 could change the world of work, according to Adam Grant https://bit.ly/2zfdtz6 via @wef #CoronaVirus #MobilityAgilitySecurity #WorkingFromHome",axis_zambia
6884,#justgivingtuesdaynow #covid #zambia,-0.1,Negative,2020-05-05 08:00:29+00:00,,1257580916349829120,0,"Today is #justgivingtuesdaynow, a global day of unity as a response to the need caused by #covid-19. Let's stand together to help out of school kids in #zambia who're hungry bc of missing their school meal. Help us provide food parcels and soap. http://zoa.org.uk",ZambiaUk
6885,,0.5,Positive,2020-05-05 07:54:51+00:00,,1257579497513259010,4,"If you love data and you know it, head to https://docsend.com/view/r5e8nwe and check out the results from our study of Covid-19 Perceptions in Zambia. ",perseusmlambo
6886,#jhb #Johannesburg #joburg #southafrica #dubai #uae #Nigeria #Ghana #Ethiopia #Kenya #Rwanda #Tanzania #uganda #zambia #zimbabwe #namibia #mozambique #bostwana #morocco,0.0,Neutral,2020-05-05 07:54:39+00:00,,1257579445453574144,0,RT twofortwo_store Nigerian e-health startup launches mobile COVID-19 testing lab. Read on MIND OPENER ! #jhb #Johannesburg #joburg #southafrica #dubai #uae #Nigeria #Ghana #Ethiopia #Kenya #Rwanda #Tanzania #uganda #zambia #zimbabwe #namibia #mozambique #bostwana #morocco #…,TheRetweeterNg
6887,#jhb #Johannesburg #joburg #southafrica #dubai #uae #Nigeria #Ghana #Ethiopia #Kenya #Rwanda #Tanzania #uganda #zambia #zimbabwe #namibia #mozambique #bostwana #morocco #Tunisia #egypt #Africa,0.0,Neutral,2020-05-05 07:45:37+00:00,,1257577171926818817,0,Nigerian e-health startup launches mobile COVID-19 testing lab. Read on MIND OPENER ! #jhb #Johannesburg #joburg #southafrica #dubai #uae #Nigeria #Ghana #Ethiopia #Kenya #Rwanda #Tanzania #uganda #zambia #zimbabwe #namibia #mozambique #bostwana #morocco #Tunisia #egypt #Africa,twofortwo_store
6888,,0.4,Positive,2020-05-05 07:41:26+00:00,,1257576119647244288,1,"Meanwhile, Liquid Telecom installed free Wifi at COVID-19 quarantine centres in Zambia; in Zimbabwe there’s scramble for 30 minutes ZOL spot free WiFi as data charges are soaring ",dessymunemo
6889,,-0.225,Negative,2020-05-05 07:37:00+00:00,,1257575004402847744,4,I feel like Zambia has become quite complacent with COVID 19. People are behaving like it's a really over hyped problem with how the few cases have gone so far with the recoveries. I'll still maintain this is just the start and the worst is yet to come,NgomaMwimbu
6890,,0.4,Positive,2020-05-05 07:31:42+00:00,,1257573672325431296,1,(Sponsored Press Release) Liquid Telecom Zambia installs free Wifi at COVID-19 quarantine centres ,MWE15
6891,#Johannesburg #jhb #southafrica #dubai #uae #Nigeria #Ghana #Ethiopia #Kenya #Rwanda #Tanzania #uganda #zambia #zimbabwe #namibia #mozambique #bostwana #morocco #Tunisia #egypt #Africa,0.0,Neutral,2020-05-05 07:28:46+00:00,,1257572931628122112,0,Self-driving vehicles get in on the delivery scene amid Covid-19 crisis. Read on 242 TECHSPOT! #Johannesburg #jhb #southafrica #dubai #uae #Nigeria #Ghana #Ethiopia #Kenya #Rwanda #Tanzania #uganda #zambia #zimbabwe #namibia #mozambique #bostwana #morocco #Tunisia #egypt #Africa,twofortwo_store
